,time,open,high,low,close,vwap,volume,count
95,1698699600,1.06140,1.06156,1.06057,1.06132,1.06114,267862.35455465,636
96,1698703200,1.06121,1.06145,1.06090,1.06098,1.06120,94743.52437348,444
97,1698706800,1.06086,1.06128,1.06086,1.06109,1.06106,47772.16643155,310
98,1698710400,1.06120,1.06120,1.06061,1.06098,1.06094,145560.90346440,783
99,1698714000,1.06102,1.06108,1.06011,1.06074,1.06051,81824.39940037,401
100,1698717600,1.06074,1.06102,1.05970,1.05998,1.06019,84344.07680444,461
101,1698721200,1.05994,1.06000,1.05898,1.05931,1.05947,67499.12227263,374
102,1698724800,1.05937,1.05961,1.05859,1.05929,1.05923,73068.45673312,514
103,1698728400,1.05936,1.06000,1.05919,1.05981,1.05951,82933.35748697,428
104,1698732000,1.05977,1.06104,1.05944,1.06088,1.06031,133292.68448713,463
105,1698735600,1.06103,1.06239,1.06053,1.06194,1.06144,169956.17087007,516
106,1698739200,1.06198,1.06420,1.06147,1.06406,1.06264,322959.46115624,1034
107,1698742800,1.06413,1.06697,1.06349,1.06669,1.06424,679470.37011490,1067
108,1698746400,1.06654,1.06658,1.06487,1.06582,1.06585,169082.54649921,685
109,1698750000,1.06598,1.06623,1.06488,1.06495,1.06588,580651.96928413,1296
110,1698753600,1.06495,1.06566,1.06193,1.06239,1.06350,496020.21144301,1264
111,1698757200,1.06221,1.06246,1.05979,1.05991,1.06082,276536.39133573,1016
112,1698760800,1.05981,1.06107,1.05901,1.05979,1.05975,553966.68914830,1768
113,1698764400,1.05990,1.06012,1.05627,1.05660,1.05798,545627.34786123,2045
114,1698768000,1.05660,1.05715,1.05542,1.05647,1.05642,158646.90893640,619
115,1698771600,1.05662,1.05798,1.05643,1.05699,1.05727,1127248.26190061,844
116,1698775200,1.05706,1.05799,1.05678,1.05797,1.05726,98257.13323326,613
117,1698778800,1.05783,1.05840,1.05783,1.05797,1.05810,132550.78990174,1299
118,1698782400,1.05798,1.05821,1.05703,1.05758,1.05749,158635.31669273,787
119,1698786000,1.05758,1.05773,1.05723,1.05739,1.05749,305569.01371967,851
120,1698789600,1.05746,1.05785,1.05735,1.05776,1.05761,187770.86111355,552
121,1698793200,1.05772,1.05784,1.05733,1.05759,1.05758,70874.64942236,405
122,1698796800,1.05756,1.05788,1.05686,1.05724,1.05727,156452.77279228,509
123,1698800400,1.05721,1.05755,1.05664,1.05677,1.05731,109821.63257015,384
124,1698804000,1.05682,1.05715,1.05655,1.05674,1.05676,132266.90031779,626
125,1698807600,1.05675,1.05711,1.05675,1.05681,1.05693,24080.54354638,204
126,1698811200,1.05688,1.05702,1.05637,1.05665,1.05668,53682.45322629,346
127,1698814800,1.05654,1.05680,1.05635,1.05649,1.05658,191687.02998670,922
128,1698818400,1.05654,1.05832,1.05654,1.05770,1.05782,524903.66227583,467
129,1698822000,1.05769,1.05809,1.05591,1.05654,1.05740,373070.04231153,704
130,1698825600,1.05656,1.05684,1.05562,1.05571,1.05608,257266.06298475,735
131,1698829200,1.05570,1.05610,1.05421,1.05478,1.05488,244991.92915572,674
132,1698832800,1.05470,1.05524,1.05446,1.05463,1.05466,344689.72773845,1096
133,1698836400,1.05463,1.05497,1.05375,1.05439,1.05419,284471.69101097,852
134,1698840000,1.05429,1.05527,1.05350,1.05366,1.05438,341342.52179090,930
135,1698843600,1.05357,1.05380,1.05210,1.05325,1.05310,1109821.72414315,1887
136,1698847200,1.05333,1.05689,1.05333,1.05478,1.05490,602280.73785089,1665
137,1698850800,1.05479,1.05575,1.05331,1.05367,1.05434,290273.13630480,1002
138,1698854400,1.05349,1.05417,1.05298,1.05327,1.05372,337485.93066829,1000
139,1698858000,1.05321,1.05347,1.05263,1.05315,1.05312,287650.29070109,1332
140,1698861600,1.05332,1.05533,1.05181,1.05421,1.05361,1195440.66149971,3169
141,1698865200,1.05430,1.05709,1.05402,1.05672,1.05602,981862.31927934,2867
142,1698868800,1.05671,1.05772,1.05671,1.05718,1.05706,500503.50724369,2319
143,1698872400,1.05707,1.05769,1.05670,1.05703,1.05710,679177.22641549,1992
144,1698876000,1.05716,1.05799,1.05716,1.05787,1.05761,198215.02504900,815
145,1698879600,1.05780,1.05847,1.05764,1.05826,1.05799,479172.26189331,968
146,1698883200,1.05854,1.05999,1.05814,1.05982,1.05889,267072.12650260,918
147,1698886800,1.05978,1.06014,1.05934,1.05942,1.05971,121996.40918727,822
148,1698890400,1.05942,1.05952,1.05906,1.05948,1.05933,117227.67283170,575
149,1698894000,1.05936,1.05991,1.05919,1.05963,1.05957,79363.96459267,537
150,1698897600,1.05973,1.05976,1.05921,1.05937,1.05945,189158.55337277,549
151,1698901200,1.05941,1.05990,1.05925,1.05946,1.05951,257965.89452258,624
152,1698904800,1.05946,1.05993,1.05904,1.05981,1.05951,204621.78433147,544
153,1698908400,1.05981,1.06103,1.05944,1.06036,1.06015,602434.99490402,1141
154,1698912000,1.06039,1.06070,1.05920,1.05994,1.06031,95539.70830528,230
