,time,open,high,low,close,vwap,volume,count
254,1700809500,1.25295,1.25308,1.25295,1.25296,1.25299,69.48411597,6
255,1700809800,1.25285,1.25296,1.25277,1.25296,1.25281,251.03621614,9
256,1700810100,1.25279,1.25279,1.25234,1.25251,1.25249,2437.36986328,12
257,1700810400,1.25233,1.25247,1.25230,1.25230,1.25234,135.21000000,7
258,1700810700,1.25240,1.25240,1.25226,1.25226,1.25230,753.76660639,9
259,1700811000,1.25219,1.25261,1.25203,1.25261,1.25222,1356.69750032,15
260,1700811300,1.25252,1.25284,1.25232,1.25270,1.25266,216316.24666264,62
261,1700811600,1.25283,1.25283,1.25233,1.25234,1.25275,24611.20173377,27
262,1700811900,1.25251,1.25268,1.25234,1.25234,1.25263,2683.24912139,7
263,1700812200,1.25240,1.25260,1.25239,1.25260,1.25243,1263.52620000,6
264,1700812500,1.25262,1.25262,1.25255,1.25261,1.25260,592.14750000,4
265,1700812800,1.25254,1.25289,1.25245,1.25262,1.25255,6695.82646747,13
266,1700813100,1.25287,1.25307,1.25267,1.25267,1.25289,10895.21999999,7
267,1700813400,1.25262,1.25299,1.25262,1.25299,1.25279,3026.81501111,15
268,1700813700,1.25299,1.25329,1.25270,1.25300,1.25304,4696.09950700,19
269,1700814000,1.25279,1.25401,1.25271,1.25401,1.25364,7350.23105319,22
270,1700814300,1.25395,1.25403,1.25329,1.25401,1.25355,10058.62185500,35
271,1700814600,1.25369,1.25429,1.25346,1.25429,1.25377,2617.55671614,19
272,1700814900,1.25414,1.25414,1.25360,1.25405,1.25384,902.67596881,15
273,1700815200,1.25444,1.25474,1.25437,1.25474,1.25449,5581.78349391,14
274,1700815500,1.25456,1.25470,1.25444,1.25470,1.25448,753.91430000,7
275,1700815800,1.25500,1.25524,1.25488,1.25489,1.25494,3266.15521069,14
276,1700816100,1.25491,1.25546,1.25480,1.25517,1.25529,3240.63802149,16
277,1700816400,1.25541,1.25547,1.25486,1.25486,1.25518,1957.14691666,25
278,1700816700,1.25525,1.25594,1.25503,1.25524,1.25530,2161.10810000,17
279,1700817000,1.25529,1.25583,1.25523,1.25565,1.25556,1934.40920627,12
280,1700817300,1.25565,1.25565,1.25527,1.25550,1.25550,4621.40946362,13
281,1700817600,1.25538,1.25595,1.25528,1.25544,1.25555,4599.97384275,17
282,1700817900,1.25535,1.25543,1.25511,1.25522,1.25529,1895.31711319,17
283,1700818200,1.25491,1.25491,1.25447,1.25447,1.25457,6788.11091744,14
284,1700818500,1.25463,1.25468,1.25436,1.25436,1.25454,5697.39995625,21
285,1700818800,1.25455,1.25455,1.25388,1.25423,1.25400,185.07639476,8
286,1700819100,1.25418,1.25418,1.25372,1.25396,1.25395,2224.16999999,23
287,1700819400,1.25397,1.25427,1.25385,1.25427,1.25401,3191.60580689,20
288,1700819700,1.25405,1.25428,1.25378,1.25418,1.25401,6713.35182586,21
289,1700820000,1.25415,1.25427,1.25393,1.25427,1.25405,2201.88569139,19
290,1700820300,1.25412,1.25472,1.25412,1.25469,1.25441,2340.93229849,12
291,1700820600,1.25446,1.25481,1.25434,1.25481,1.25461,323.96990375,8
292,1700820900,1.25485,1.25486,1.25471,1.25486,1.25474,1831.94499319,11
293,1700821200,1.25498,1.25521,1.25461,1.25481,1.25505,749.52996916,12
294,1700821500,1.25480,1.25549,1.25480,1.25526,1.25521,3516.98572717,19
295,1700821800,1.25542,1.25557,1.25507,1.25509,1.25523,3541.04698439,16
296,1700822100,1.25525,1.25525,1.25500,1.25517,1.25520,2341.22502166,15
297,1700822400,1.25518,1.25539,1.25494,1.25533,1.25513,20693.49331265,47
298,1700822700,1.25526,1.25564,1.25526,1.25557,1.25554,552.56010000,9
299,1700823000,1.25559,1.25583,1.25557,1.25573,1.25566,6887.92566991,27
300,1700823300,1.25564,1.25581,1.25549,1.25580,1.25558,3337.55214157,20
301,1700823600,1.25558,1.25580,1.25532,1.25532,1.25575,5757.81740473,14
302,1700823900,1.25536,1.25536,1.25495,1.25506,1.25512,91286.83038271,44
303,1700824200,1.25528,1.25680,1.25514,1.25530,1.25603,126190.05612610,35
304,1700824500,1.25527,1.25548,1.25527,1.25547,1.25543,5109.77398689,7
305,1700824800,1.25543,1.25561,1.25510,1.25510,1.25544,2299.26395957,13
306,1700825100,1.25498,1.25515,1.25498,1.25504,1.25505,6334.94310603,18
307,1700825400,1.25495,1.25517,1.25486,1.25493,1.25495,7220.18042067,21
308,1700825700,1.25505,1.25581,1.25505,1.25553,1.25548,7163.37945733,27
309,1700826000,1.25553,1.25580,1.25546,1.25579,1.25557,1643.25431538,15
310,1700826300,1.25586,1.25620,1.25584,1.25620,1.25590,33533.03014932,26
311,1700826600,1.25616,1.25616,1.25598,1.25598,1.25600,41029.57981878,10
312,1700826900,1.25600,1.25624,1.25585,1.25602,1.25600,20912.19467433,58
313,1700827200,1.25601,1.25601,1.25556,1.25570,1.25578,77641.01009055,57
314,1700827500,1.25574,1.25623,1.25574,1.25623,1.25596,1263.49849118,16
315,1700827800,1.25639,1.25661,1.25628,1.25648,1.25649,63012.97217768,20
316,1700828100,1.25651,1.25691,1.25651,1.25676,1.25671,218112.69170679,44
317,1700828400,1.25698,1.25722,1.25698,1.25709,1.25718,1949.73159986,7
318,1700828700,1.25721,1.25730,1.25705,1.25709,1.25709,3128.91256045,15
319,1700829000,1.25705,1.25724,1.25690,1.25723,1.25720,40218.81196088,27
320,1700829300,1.25732,1.25796,1.25706,1.25737,1.25751,369913.60593488,91
321,1700829600,1.25741,1.25749,1.25729,1.25729,1.25744,45709.77803228,26
322,1700829900,1.25727,1.25745,1.25695,1.25695,1.25719,85560.21930684,29
323,1700830200,1.25678,1.25717,1.25678,1.25717,1.25703,66233.51300000,17
324,1700830500,1.25719,1.25754,1.25717,1.25748,1.25742,145194.07832198,38
325,1700830800,1.25749,1.25749,1.25687,1.25743,1.25716,180152.43321861,56
326,1700831100,1.25745,1.25758,1.25738,1.25754,1.25752,127892.43470968,45
