,time,open,high,low,close,vwap,volume,count
142,1700775900,0.87010,0.87012,0.87005,0.87008,0.87009,3201.41629612,6
143,1700776200,0.87003,0.87003,0.87003,0.87003,0.87003,50.00000000,1
144,1700776500,0.87010,0.87023,0.87010,0.87023,0.87016,1383.28981452,5
145,1700776800,0.87021,0.87021,0.87021,0.87021,0.87021,6048.95427773,13
146,1700777100,0.87027,0.87039,0.87018,0.87036,0.87030,2149.47310678,12
147,1700777400,0.87037,0.87037,0.87022,0.87024,0.87024,4296.13688498,7
148,1700777700,0.87019,0.87032,0.87016,0.87032,0.87021,6759.92283393,8
149,1700778000,0.87035,0.87035,0.87025,0.87030,0.87030,5639.69920657,11
150,1700778300,0.87036,0.87036,0.87034,0.87034,0.87035,2116.31919638,4
151,1700778600,0.87034,0.87034,0.87034,0.87034,0.00000,0.00000000,0
152,1700778900,0.87027,0.87027,0.87017,0.87020,0.87022,5515.76087134,13
153,1700779200,0.87026,0.87035,0.87026,0.87035,0.87027,619.27784738,5
154,1700779500,0.87031,0.87031,0.87031,0.87031,0.87031,146.98098918,1
155,1700779800,0.87033,0.87037,0.87031,0.87031,0.87032,1237.21004720,5
156,1700780100,0.87040,0.87040,0.87018,0.87032,0.87022,8085.80193449,33
157,1700780400,0.87029,0.87030,0.87008,0.87016,0.87017,2331.82425276,10
158,1700780700,0.87017,0.87025,0.87013,0.87013,0.87016,7461.22704882,8
159,1700781000,0.87011,0.87018,0.87010,0.87011,0.87011,166.67832431,4
160,1700781300,0.87014,0.87014,0.87014,0.87014,0.87014,25.00000000,1
161,1700781600,0.87013,0.87015,0.87012,0.87012,0.87014,3243.33976957,6
162,1700781900,0.87014,0.87014,0.87007,0.87007,0.87011,2914.85411290,7
163,1700782200,0.87004,0.87013,0.87004,0.87013,0.87011,223.88549319,4
164,1700782500,0.87016,0.87016,0.87008,0.87008,0.87013,2721.35480515,4
165,1700782800,0.87011,0.87011,0.86978,0.86998,0.86991,6477.79824330,8
166,1700783100,0.87017,0.87017,0.86997,0.87015,0.87011,8272.60330245,13
167,1700783400,0.87017,0.87017,0.87012,0.87012,0.87013,939.41244521,4
168,1700783700,0.87015,0.87015,0.87012,0.87012,0.87013,380.99775991,2
169,1700784000,0.87007,0.87011,0.87004,0.87004,0.87009,5089.01996235,6
170,1700784300,0.86996,0.87000,0.86996,0.87000,0.86997,1010.27475638,3
171,1700784600,0.86996,0.86996,0.86978,0.86978,0.86983,4384.86764598,7
172,1700784900,0.87002,0.87005,0.87000,0.87003,0.87002,2008.38795467,8
173,1700785200,0.86999,0.86999,0.86999,0.86999,0.86999,107.73859469,1
174,1700785500,0.86993,0.86999,0.86993,0.86999,0.86993,163.00230318,2
175,1700785800,0.86991,0.86991,0.86991,0.86991,0.86991,10.00000000,1
176,1700786100,0.87000,0.87001,0.86993,0.87001,0.86993,6097.79977039,8
177,1700786400,0.87002,0.87005,0.86996,0.86996,0.86999,4537.84683363,16
178,1700786700,0.87000,0.87000,0.86983,0.86991,0.86990,3085.58317276,5
179,1700787000,0.86990,0.86990,0.86968,0.86968,0.86978,5469.92789001,15
180,1700787300,0.86968,0.86968,0.86968,0.86968,0.00000,0.00000000,0
181,1700787600,0.86969,0.86974,0.86967,0.86973,0.86972,3779.96537734,11
182,1700787900,0.86979,0.86988,0.86978,0.86987,0.86980,875.69087469,9
183,1700788200,0.86982,0.86992,0.86982,0.86992,0.86989,5078.01305207,4
184,1700788500,0.86988,0.86993,0.86987,0.86987,0.86988,298.69818741,7
185,1700788800,0.86986,0.86990,0.86986,0.86990,0.86988,735.86687877,3
186,1700789100,0.86985,0.86990,0.86967,0.86982,0.86980,7417.26394143,18
187,1700789400,0.86977,0.86986,0.86977,0.86986,0.86985,2841.59819319,2
188,1700789700,0.86993,0.86993,0.86993,0.86993,0.86993,592.20000000,1
189,1700790000,0.86991,0.86996,0.86991,0.86996,0.86994,222.19737695,2
190,1700790300,0.86993,0.86997,0.86992,0.86996,0.86995,5007.54972276,7
